T_i  B_i
974,147
385,836
192,693
574,913
744,330
375,38
598,293
475,430
72,393
728,427
255,48
43,150
106,846
612,874
444,974
24,894
374,378
663,156
234,710
475,463
942,940
979,211
599,863
981,252
634,580
417,564
756,836
674,38
14,80
521,342
819,739
547,572
536,634
616,258
255,58
867,412
279,96
728,818
142,340
4,663
194,342
123,834
805,527
408,273
900,226
33,807
656,659
612,56
38,504
711,472
727,483
235,671
901,326
458,647
861,33
916,512
472,58
631,14
657,749
510,615
894,170
23,698
964,513
930,76
617,195
539,970
947,8
449,275
378,222
763,733
898,93
97,810
966,333
263,422
751,792
523,456
366,918
775,236
746,896
727,847
671,372
112,612
697,272
230,994
835,894
103,501
661,404
537,191
384,228
663,148
115,923
229,729
380,489
675,274
510,59
65,222
875,147
406,177
500,947
929,976
688,742
116,549
922,904
472,536
955,780
519,874
527,562
699,70
497,156
945,676
826,734
712,387
80,217
458,606
958,364
244,654
710,336
570,845
407,363
951,974
199,792
555,154
336,429
222,580
527,297
143,942
712,839
201,580
775,156
120,851
669,714
260,535
176,29
871,615
564,877
388,354
936,200
701,25
490,585
134,525
804,93
906,770
868,983
437,732
502,693
854,22
744,669
9,158
209,83
945,453
621,289
388,75
411,960
291,724
350,952
926,423
920,113
149,363
341,72
809,7
432,827
77,80
492,644
918,761
305,542
140,977
620,79
393,537
294,196
907,799
942,613
104,90
999,413
184,652
200,732
30,647
648,356
353,905
230,568
750,480
632,365
563,490
853,926
868,401
733,557
963,45
33,766
982,319
318,492
809,558
155,486
588,644
862,129
334,55
886,360
594,480
694,782
948,446
899,427
726,723
379,749
563,709
801,178
575,553
57,282
510,576
732,276
704,343
791,172
404,91
810,807
570,265
633,461
256,354
543,312
29,876
925,602
364,532
487,464
929,396
21,726
978,747
854,265
960,126
154,305
658,539
910,964
473,508
565,310
37,365
589,582
510,537
667,985
798,499
759,283
397,721
761,321
748,859
252,100
760,834
794,961
250,240
834,509
997,979
517,240
235,361
30,519
610,663
978,234
48,700
434,808
800,398
78,0
761,714
906,297
178,463
703,242
295,48
286,366
811,298
579,434
285,642
129,640
277,640
293,396
745,436
535,83
289,403
675,106
772,382
19,284
251,246
77,445
146,279
18,51
167,369
918,1000
166,797
7,859
553,205
909,355
520,815
896,764
163,281
672,744
521,453
724,357
425,332
915,610
661,208
485,539
817,0
388,208
390,104
375,484
215,419
762,533
427,992
108,326
963,264
904,736
378,183
778,861
5,887
171,838
542,742
244,985
916,49
577,807
289,689
894,981
498,513
567,390
513,983
765,232
107,617
437,302
12,560
306,562
877,330
820,923
144,794
774,794
332,307
394,383
736,34
229,541
739,705
700,281
388,572
356,861
206,93
352,886
853,333
907,186
536,718
189,698
549,443
902,630
563,345
655,186
562,275
242,359
666,102
400,104
403,466
542,675
186,138
862,0
435,58
22,795
631,608
291,786
811,543
489,673
609,531
785,391
448,717
445,840
730,447
337,434
561,919
658,941
723,42
99,688
868,956
9,948
924,652
470,841
816,843
750,519
322,408
255,230
905,525
296,581
850,679
869,586
759,268
783,143
319,160
541,853
286,162
213,301
948,186
614,605
446,174
194,952
232,790
606,919
740,211
57,233
125,511
23,277
394,526
279,876
275,118
887,32
34,854
154,841
606,219
754,354
885,587
769,654
44,636
553,637
953,915
502,405
202,633
866,490
850,375
844,153
534,546
155,449
451,483
82,907
385,557
786,772
973,65
810,315
347,273
882,163
131,463
987,76
851,114
682,261
829,939
939,10
605,845
892,609
187,966
587,723
817,837
102,28
717,931
820,821
831,289
828,247
78,690
799,590
441,944
709,227
152,664
330,344
593,293
627,291
671,801
932,130
382,918
743,85
250,671
207,153
899,22
369,577
367,224
108,522
800,416
44,538
736,809
577,519
389,88
874,223
458,293
591,656
682,598
225,284
116,196
513,960
555,285
265,859
939,607
430,992
367,101
544,428
245,990
103,509
579,868
655,226
383,776
123,85
634,392
479,511
426,139
537,576
729,319
158,348
885,496
16,783
915,416
263,766
807,681
535,726
463,962
342,793
174,411
601,641
103,605
700,696
495,796
497,775
713,872
165,180
411,113
508,589
380,970
436,524
632,346
332,88
333,654
778,27
647,755
30,665
299,821
249,526
449,207
790,563
911,358
186,460
312,69
828,296
371,663
715,214
474,292
700,343
149,644
723,837
893,873
389,315
384,332
633,805
413,36
433,417
267,337
410,739
55,707
607,618
337,1000
623,42
746,892
617,213
801,144
280,509
821,501
403,399
716,856
740,392
748,834
336,405
431,393
378,494
401,526
799,342
641,186
836,979
597,461
947,20
888,1000
391,1000
256,540
327,974
200,673
9,300
988,636
314,355
890,938
364,767
958,670
92,761
542,135
851,410
930,537
318,513
63,625
440,929
436,967
615,100
90,304
194,918
245,11
568,431
666,566
408,654
259,64
496,804
214,206
86,644
339,563
117,801
963,5
185,82
554,4
48,352
104,729
499,820
208,436
654,934
123,921
781,430
4,144
510,318
833,159
239,128
993,290
141,235
225,354
165,86
200,827
690,419
647,354
87,213
956,746
120,338
296,371
20,342
282,523
151,99
268,141
26,915
341,831
782,600
742,602
805,75
604,759
207,831
961,754
101,344
430,660
346,289
267,460
823,212
472,233
991,851
783,118
184,195
59,819
601,716
855,633
476,258
284,3
686,578
176,619
29,628
695,137
63,356
874,957
89,378
720,628
193,934
692,981
925,648
207,379
88,553
104,950
591,906
618,480
996,263
144,455
3,398
453,869
326,61
881,705
835,736
94,90
315,434
971,871
1000,499
473,685
351,737
844,477
963,675
791,565
204,553
316,227
691,641
527,609
608,349
500,998
97,941
189,717
171,484
37,220
137,720
735,450
940,412
685,95
941,772
639,836
674,616
507,21
987,286
594,891
413,850
536,286
230,312
275,971
792,114
197,693
161,221
55,103
753,609
748,419
264,128
312,903
109,608
54,562
794,265
840,999
841,849
587,882
542,56
832,681
202,797
750,630
562,621
13,324
192,892
647,889
391,319
925,810
97,683
945,876
768,521
166,285
745,400
268,977
925,45
163,900
69,234
580,270
50,656
295,379
282,801
76,69
479,591
805,469
786,6
695,284
111,977
975,568
84,481
678,968
400,116
306,956
517,205
273,428
858,615
752,171
500,390
218,451
576,310
344,468
884,543
170,7
109,892
310,389
298,348
21,552
708,237
607,282
276,42
427,160
769,179
447,850
283,422
274,435
89,556
787,397
639,589
972,981
569,273
543,961
255,166
51,541
616,563
499,642
769,325
169,347
812,409
768,826
670,835
796,530
578,243
757,729
6,400
437,840
161,362
458,77
242,763
578,295
964,906
466,254
747,222
828,232
74,850
315,382
81,86
513,384
692,205
270,277
269,114
166,822
546,711
640,114
276,855
1000,964
673,656
220,655
146,262
936,712
37,587
425,884
710,680
387,620
710,386
972,564
530,207
933,929
469,398
521,958
299,639
86,549
935,887
541,792
964,149
835,70
873,460
274,512
540,952
815,7
987,771
759,239
336,821
905,820
136,128
82,722
935,411
999,802
718,382
106,20
500,79
926,415
632,712
304,340
678,991
425,674
283,174
62,691
516,963
65,378
72,840
736,679
866,805
159,879
780,828
471,669
15,969
415,310
563,937
760,700
416,41
585,982
79,369
421,293
111,181
741,680
979,680
539,457
968,993
804,761
270,307
924,718
512,1000
7,995
680,564
193,613
569,721
607,151
173,865
581,930
29,638
802,535
304,340
555,319
245,598
399,825
579,327
270,61
412,892
284,907
226,6
512,203
123,900
531,872
754,523
607,353
778,934
672,539
10,332
789,751
930,170
525,563
97,86
436,937
536,319
104,896
255,820
281,271
737,485
7,924
446,120
326,454
316,527
66,103
636,289
108,357
848,619
74,571
694,697
896,440
715,781
966,898
328,975
757,560
124,846
542,310
60,114
48,270
511,965
462,590
66,562
761,30
961,462
776,44
128,97
347,551
951,289
779,937
457,604
736,484
708,510
443,833
925,916
736,709
279,835
362,929
658,444
279,123
825,924
314,651
177,719
684,13
24,13
496,968
46,75
575,917
243,292
317,425
717,163
493,264
634,416
52,991
594,184
753,43
305,440
532,993
718,875
23,83
654,509
95,588
465,314
246,508
459,500
250,331
407,635
589,312
176,904
93,426
417,985
688,460
196,755
179,98
150,918
447,714
8,301
136,627
770,438
429,576
106,249
74,652
253,882
521,864
271,148
959,76
655,82
955,598
62,940
158,670
314,513
933,458
538,813
777,737
96,887
917,949
901,308
806,662
802,266
451,759
964,249
891,166
159,673
451,152
447,798
527,106
915,223
653,824
626,722
973,8
987,551
333,150
211,505
139,113
376,726
569,574
309,330
249,295
449,81
448,671
241,120
6,555
550,140
976,153
259,195
38,904
804,572
552,683
806,841
951,571
575,447
794,128
498,433
147,316
886,722
69,201
106,959
483,453
357,782
986,402
349,326
976,84
748,317
967,877
52,592
688,911
997,973
475,53
75,815
570,981
483,930
461,685
249,138
462,125
612,921
690,528
273,77
393,908
421,8
773,960
425,374
727,91
364,182
647,871
475,444
401,812
568,983
143,441
335,832
604,176
205,726
827,798
794,410
625,150
268,340
526,825
562,404
326,435
430,364
316,819
779,54
876,314
589,522
152,135
448,544
119,573
569,134
647,118
268,283
863,533
964,515
867,212
499,405
451,489
796,455
711,155
213,473
307,210
768,325
672,938
109,794
898,938
272,761
313,204
259,31
300,106
254,190
587,292
474,877
690,322
796,420
313,279
721,795
257,246
82,763
749,621
688,265
484,329
883,722
266,652
906,137
611,62
992,645
84,213
39,319
34,51
461,977
959,588
23,647
579,702
393,514
580,775
170,612
280,207
226,755
237,979
782,908
904,202
326,49
48,860
664,613
562,931
381,51
997,634
275,730
280,58
211,334
746,107
607,507
5,155
410,183
901,890
738,475
418,991
979,668
592,104
736,52
305,781
223,131
162,903
431,199
218,660
246,264
482,538
431,304
287,603
433,733
649,886
688,431
310,3
266,220
80,99
875,423
4,825
361,493
356,1
68,570
951,363
133,747
851,19
108,957
615,428
838,313
936,881
900,762
669,30
457,916
335,641
827,719
800,479
722,58
865,886
578,199
952,853
394,593
630,279
317,240
939,577
79,837
761,37
303,743
286,29
92,667
88,865
454,659
230,290
475,111
726,689
802,204
32,572
516,945
857,285
74,80
28,759
114,194
561,35
525,658
8,735
350,669
689,642
75,770
869,365
887,403
105,396
996,732
546,185
404,449
79,424
459,242
985,538
304,523
721,66
748,715
762,446
637,836
620,542
871,338
164,617
567,307
384,687
652,839
177,595
543,389
265,713
981,404
187,191
363,763
728,516
605,867
797,865
835,183
895,103
917,759
338,337
672,981
199,319
447,257
367,901
770,530
304,424
924,565
969,901
661,89
235,275
618,839
747,596
489,792
703,458
868,315
483,527
900,559
619,208
896,802
649,498
465,961
203,148
16,466
846,896
289,578
537,673
574,503
582,586
452,651
297,489
325,563
554,772
443,513
978,361
989,223
183,839
467,857
598,161
762,208
854,174
382,930
893,804
915,500
298,973
753,743
457,558
306,119
297,53
688,472
436,981
907,717
467,980
543,51
68,578
77,127
474,693
323,211
379,734
864,63
253,469
876,102
604,793
63,431
755,417
859,524
900,903
329,159
471,794
331,363
623,69
116,278
413,489
665,488
665,860
258,301
370,636
27,43
748,922
772,818
671,879
929,480
482,937
341,100
265,46
23,886
859,607
157,169
979,461
593,273
787,154
742,824
550,774
762,427
994,868
118,776
51,525
934,9
253,45
149,491
796,778
685,650
428,260
366,429
846,793
139,993
602,264
79,443
487,929
586,112
634,892
243,56
550,365
146,366
667,328
105,666
164,247
965,229
428,571
383,711
443,956
528,619
756,14
475,914
354,232
961,351
627,604
683,291
433,746
840,639
262,419
138,707
913,967
52,672
171,296
873,886
943,434
235,406
453,726
334,74
556,450
408,696
165,667
852,541
140,937
583,27
959,336
126,202
832,87
220,961
121,410
549,488
354,312
792,352
192,359
803,304
647,985
41,274
951,327
682,554
139,587
562,39
235,336
774,137
435,329
592,640
479,588
64,539
693,549
74,561
130,966
776,356
438,350
417,514
620,348
688,321
833,366
991,358
570,861
824,869
152,831
717,878
555,502
211,189
423,296
211,827
233,205
658,386
261,249
319,909
698,797
58,287
723,513
401,564
402,878
387,998
600,309
957,617
962,309
833,937
845,209
234,465
249,248
858,552
583,18
911,861
823,142
876,325
120,904
785,723
182,588
914,186
162,675
49,722
92,313
522,903
48,229
678,555
42,257
272,16
920,534
552,117
200,934
238,825
146,586
416,471
744,658
913,663
633,936
405,204
95,147
637,183
997,184
67,773
675,307
692,408
101,359
488,743
877,563
548,88
959,528
875,244
727,817
292,917
136,527
879,443
503,979
772,851
731,589
712,463
334,683
335,309
482,198
453,291
139,656
58,877
683,509
361,261
112,605
670,624
740,553
185,222
500,729
702,592
866,299
515,572
13,942
817,218
291,249
991,477
225,431
638,762
628,738
420,115
35,249
516,910
367,154
127,823
46,873
862,301
57,43
843,428
913,715
449,484
196,948
65,629
583,74
590,626
692,388
221,441
181,407
403,569
741,558
230,239
374,102
812,738
278,749
145,771
418,494
65,241
586,753
952,117
494,428
15,63
269,757
771,861
993,69
46,417
878,371
955,543
78,565
134,381
28,434
355,539
804,204
321,115
799,534
792,250
234,873
323,206
491,523
96,499
603,290
780,79
33,14
820,908
878,262
191,68
720,90
99,36
959,62
976,815
764,481
438,210
308,400
651,306
161,641
209,9
456,216
962,124
596,632
328,859
219,135
842,89
790,931
519,227
800,280
927,610
818,247
256,642
120,89
463,38
95,551
928,70
869,934
413,241
217,412
218,634
99,614
280,684
989,374
108,990
865,502
234,253
522,787
68,335
780,905
942,192
729,864
598,882
106,611
676,944
267,836
870,393
413,717
132,796
293,965
704,278
824,508
895,657
956,123
392,254
383,400
29,294
697,439
672,224
215,923
268,960
67,507
69,552
106,325
626,347
857,757
310,846
433,64
127,11
333,532
525,831
919,675
519,916
987,346
951,290
662,793
16,849
372,482
419,386
511,880
340,561
109,946
960,203
802,428
369,784
937,492
120,949
546,843
810,198
842,239
179,18
753,953
264,534
296,907
999,514
28,228
231,462
660,630
36,600
638,47
411,221
996,623
896,481
102,953
933,494
543,911
547,813
528,44
660,334
478,496
68,580
880,401
711,446
380,822
855,91
198,657
463,243
660,250
935,232
111,241
920,603
316,39
415,384
552,632
814,852
81,820
248,483
880,317
914,680
305,730
166,928
110,568
357,400
28,950
10,326
21,897
182,864
444,571
70,107
11,652
22,363
261,605
89,110
822,773
169,315
236,658
79,178
450,460
266,812
166,230
728,720
309,799
202,640
501,670
851,731
505,460
296,465
845,870
217,490
508,92
28,408
562,218
118,422
949,942
869,584
517,298
586,380
993,774
575,673
509,944
581,917
304,917
850,925
758,37
977,73
277,798
97,375
368,23
415,431
181,847
155,280
10,670
420,982
400,4
834,892
60,80
923,340
353,226
914,199
775,860
656,102
664,439
939,373
464,195
248,546
591,702
41,853
415,278
91,369
776,781
554,287
3,491
758,906
582,72
326,363
179,190
727,49
296,988
963,258
581,92
291,297
422,481
247,704
57,167
63,902
470,565
960,258
854,629
636,449
658,375
838,316
712,62
56,189
202,963
925,738
377,944
265,998
440,393
851,327
294,31
537,310
970,829
45,594
301,984
177,124
150,629
701,979
357,166
425,548
795,574
432,370
966,174
680,486
94,542
20,512
419,935
300,875
413,499
17,753
139,338
457,166
451,866
661,862
223,165
285,183
718,892
537,751
46,889
153,821
668,893
982,897
745,924
613,151
352,688
760,89
960,98
974,24
59,596
603,327
358,661
271,847
815,601
61,285
511,515
751,241
152,676
299,624
921,415
123,41
181,24
829,237
50,597
102,246
66,85
378,799
226,79
426,694
727,225
159,459
103,163
176,827
649,638
52,169
592,521
860,365
513,264
635,216
720,134
101,983
833,591
863,882
618,61
566,957
473,621
861,183
366,586
560,988
589,191
915,697
705,553
250,797
231,44
379,335
633,224
254,265
432,75
868,850
515,736
482,497
510,297
928,157
704,707
151,296
571,918
336,845
433,652
428,446
812,220
61,235
100,835
604,636
597,958
65,611
388,786
353,695
901,926
769,812
355,306
470,148
925,96
558,223
298,315
213,244
119,651
694,240
904,781
516,830
203,957
524,269
200,817
864,727
718,333
919,228
219,268
946,123
484,526
354,878
376,245
34,331
65,893
374,135
64,366
391,561
824,923
614,290
544,608
69,696
585,296
118,117
471,285
518,898
605,254
960,105
857,14
339,33
550,314
860,917
192,16
911,286
323,96
753,745
354,435
833,900
110,584
800,945
389,628
973,449
327,541
602,850
30,844
328,432
480,212
276,961
454,557
826,878
710,151
38,432
226,979
281,898
894,563
131,740
783,28
392,220
993,499
286,940
964,351
62,67
452,701
772,642
286,944
17,5
459,980
7,135
681,522
405,684
932,354
346,210
180,643
817,949
895,535
842,130
780,118
97,589
792,504
707,114
471,419
11,660
532,984
482,1
394,953
204,27
710,532
168,450
51,371
359,949
343,746
319,337
150,504
610,351
36,652
608,535
726,440
790,232
622,168
358,556
11,993
473,448
765,476
259,185
425,548
44,441
374,374
46,891
830,681
178,919
892,159
663,297
366,760
797,79
407,261
380,257
282,244
667,595
679,948
321,837
374,887
996,82
821,393
337,955
363,108
729,864
150,414
611,159
972,529
452,775
922,861
985,447
370,536
751,102
329,364
351,617
91,123
518,914
604,784
344,604
741,885
627,918
47,411
973,348
496,442
665,429
990,606
246,240
528,741
859,224
683,80
240,383
27,126
13,552
990,340
20,362
211,194
315,648
85,674
656,770
841,44
257,80
517,393
700,401
576,858
123,159
158,547
862,712
232,923
365,515
752,608
512,623
871,221
784,433
860,884
637,630
416,703
290,606
622,478
626,345
307,449
788,434
718,741
252,23
311,170
691,273
53,1
257,361
883,918
699,214
881,932
662,156
115,825
359,439
397,325
983,951
511,507
38,291
211,644
841,744
72,966
59,417
636,760
483,96
667,510
43,223
686,709
124,946
461,830
697,424
687,518
571,616
566,281
818,66
441,20
631,836
234,599
911,44
958,154
817,774
619,835
143,200
978,166
822,824
181,604
458,261
891,171
767,647
483,420
465,272
343,402
217,133
773,74
197,346
74,658
515,120
228,281
508,730
630,901
491,623
907,185
691,273
874,450
121,229
39,471
323,575
681,280
301,389
325,580
185,130
631,265
727,409
616,763
806,235
63,252
604,332
418,358
537,743
608,242
830,152
309,254
529,325
837,6
543,988
248,741
582,253
409,950
718,747
124,736
265,410
6,756
936,781
9,626
685,974
199,928
310,962
418,513
394,387
872,291
726,571
174,337
823,432
849,382
881,19
943,12
849,769
572,744
518,305
54,202
650,977
67,160
259,666
643,830
218,989
80,375
556,857
572,753
330,302
242,988
511,575
619,641
300,719
117,335
733,10
690,779
969,349
294,499
223,703
713,321
605,587
62,680
276,874
309,985
689,712
558,997
508,460
747,140
553,905
86,692
230,980
782,564
721,196
429,884
101,442
393,424
302,616
586,247
505,28
446,608
826,441
766,833
842,101
943,611
269,367
874,839
125,713
397,686
624,127
810,172
722,349
323,602
327,552
682,399
469,816
876,120
467,186
640,487
931,454
489,545
344,5
488,490
536,386
666,971
414,30
411,752
310,634
575,756
911,613
843,553
764,422
142,499
851,965
365,843
705,620
851,652
227,61
767,99
457,659
388,372
911,340
400,91
880,786
681,708
263,232
97,850
162,889
548,347
135,579
139,958
450,672
646,610
919,36
665,208
842,282
182,852
629,986
845,232
637,224
711,917
895,442
42,741
160,175
642,133
843,281
12,109
919,204
803,975
951,743
796,932
344,592
243,138
699,588
534,651
625,692
46,434
746,203
879,883
978,993
362,865
449,650
310,354
848,240
223,948
669,616
697,949
726,11
172,606
22,544
290,991
90,164
322,618
438,874
581,350
95,268
844,959
709,737
693,65
460,314
719,532
107,401
940,498
693,216
712,886
771,301
184,213
130,289
899,377
723,141
220,738
326,588
878,811
961,836
369,570
814,717
366,620
901,829
254,850
328,771
314,449
733,878
827,945
116,962
68,817
70,46
584,131
679,381
685,46
297,548
438,470
431,116
43,325
766,457
907,752
13,163
305,941
606,965
103,474
486,794
895,289
889,813
929,792
710,962
437,217
656,105
59,891
130,755
263,194
910,742
918,87
550,545
110,768
616,957
902,710
982,221
511,916
757,378
847,163
256,791
77,355
148,685
583,646
609,141
609,312
634,343
37,28
547,571
680,873
36,362
344,977
593,80
982,76
6,65
725,487
175,182
252,743
385,896
1,392
249,938
713,98
419,766
695,618
827,7
158,782
951,550
326,474
992,947
165,467
365,223
888,299
167,18
689,50
261,442
793,89
334,589
155,563
252,493
508,516
869,568
640,113
566,635
593,165
957,720
692,640
813,588
662,520
774,547
514,563
477,246
714,153
621,713
220,412
339,460
980,376
394,713
375,932
312,366
537,211
100,884
292,209
862,820
367,652
819,7
563,921
848,73
716,421
882,768
429,356
633,273
278,239
31,410
511,123
851,326
618,112
510,786
601,315
414,516
496,462
467,974
555,555
75,651
882,75
934,703
741,375
923,775
173,256
793,767
349,280
231,770
433,718
511,965
79,574
386,677
826,144
542,230
388,189
923,826
956,264
366,354
786,676
444,849
475,661
921,483
285,941
422,41
452,523
81,863
603,744
162,210
251,819
325,758
889,698
135,376
396,578
865,63
335,133
871,403
323,226
72,725
102,802
651,629
507,636
961,435
355,861
19,986
969,38
927,60
157,638
937,694
349,209
393,249
941,415
419,815
841,80
711,553
454,284
112,428
252,810
377,686
820,653
591,281
141,291
468,984
822,626
635,24
102,119
67,757
115,227
118,511
542,464
12,171
626,235
916,561
308,43
54,280
277,684
86,140
71,793
785,749
840,827
864,597
37,819
907,983
115,376
814,860
894,160
301,207
301,415
386,409
573,567
437,601
91,673
265,475
267,150
476,280
452,99
518,975
953,248
55,823
342,543
98,259
728,55
100,910
318,326
876,609
56,873
136,922
687,64
322,32
455,784
549,25
830,158
373,64
649,704
252,0
713,666
566,980
252,925
784,552
362,311
153,679
825,305
745,494
299,6
739,75
672,491
437,485
119,993
433,437
454,402
456,999
882,343
714,587
678,52
851,862
175,52
443,25
788,715
701,387
267,513
90,804
768,743
864,542
144,890
83,730
784,662
669,265
735,452
747,516
596,993
519,987
651,384
331,855
332,228
31,286
549,87
857,53
543,31
912,718
21,562
347,485
874,450
207,593
935,435
350,63
941,541
537,553
386,968
976,14
657,958
775,533
560,789
634,310
451,689
256,78
378,994
942,430
27,514
882,881
690,717
362,36
701,338
436,896
903,743
613,673
975,840
613,538
61,944
570,216
658,868
338,154
181,772
717,829
342,48
302,781
754,241
941,506
726,931
992,278
422,533
91,234
82,399
491,350
60,353
373,547
528,535
336,75
691,114
191,702
759,88
619,954
147,649
889,795
168,262
5,555
693,133
528,260
856,773
363,822
855,862
328,471
122,349
612,797
680,679
279,324
918,653
193,629
143,76
593,592
129,257
36,687
822,284
656,181
903,600
633,743
97,532
579,512
995,599
19,729
853,919
330,281
137,674
550,761
996,383
520,949
313,747
642,610
563,989
693,788
752,142
94,56
348,669
16,143
698,587
135,123
513,851
382,973
284,639
826,404
713,991
246,377
955,659
768,94
516,436
